
//直，播，元分享tg群https://t.me/dszby


//手机看片免费软件库
//https://jxfd.lanzoub.com/b01381rfeb

天涯直播,#genre#
[韩国]韩国TBS,http://iptv.zkbhj.com/tv/url/go?id=557684de311da54a86f3241ff2b2b35e8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]CGNTV,http://iptv.zkbhj.com/tv/url/go?id=64237cf3b6e2b15882da75b50e12867ff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]阿里郎广播,http://iptv.zkbhj.com/tv/url/go?id=36f465ed5f26fdf9eb56edbeef2387e2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]阿里郎广播,http://iptv.zkbhj.com/tv/url/go?id=36f465ed5f26fdf9eb56edbeef2387e28f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]阿里郎广播,http://iptv.zkbhj.com/tv/url/go?id=36f465ed5f26fdf9eb56edbeef2387e214bf8f16591693233093c5c91974172c703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS1,http://iptv.zkbhj.com/tv/url/go?id=a7b66e167f5e85f55815157c92a08c58f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS1,http://iptv.zkbhj.com/tv/url/go?id=a7b66e167f5e85f55815157c92a08c588f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS2,http://iptv.zkbhj.com/tv/url/go?id=e2c2ea99a4aaeeb71379224d6523e7d3f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS2,http://iptv.zkbhj.com/tv/url/go?id=e2c2ea99a4aaeeb71379224d6523e7d38f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS kids,http://iptv.zkbhj.com/tv/url/go?id=a1d5db0bce13ab4609a62f0cce92eb68f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS E,http://iptv.zkbhj.com/tv/url/go?id=7074e19429f1bd0ce11ccbb87c66b509f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS E,http://iptv.zkbhj.com/tv/url/go?id=7074e19429f1bd0ce11ccbb87c66b5098f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS i,http://iptv.zkbhj.com/tv/url/go?id=ce8171f416fc5919e839d5a7ddf95598f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]EBS+2,http://iptv.zkbhj.com/tv/url/go?id=46adfe9a4aecbc70764c12edc1e918acf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]FGTV,http://iptv.zkbhj.com/tv/url/go?id=86dfa04045e87f5ad094157984fead67f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]GCN,http://iptv.zkbhj.com/tv/url/go?id=c120690084c170e77d0f94591eff2ad2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]GugakTV,http://iptv.zkbhj.com/tv/url/go?id=8b4f79d6a41b38e83fcde5ce7dac00d2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KFN,http://iptv.zkbhj.com/tv/url/go?id=80e19c2cb67ba952477a153b62316ac1f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KTV,http://iptv.zkbhj.com/tv/url/go?id=6ba2b92e813888b1a384118abc425f03f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]NHTV,http://iptv.zkbhj.com/tv/url/go?id=9c7e4e21560a33c6555bee14a53f0bb4f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]OBS,http://iptv.zkbhj.com/tv/url/go?id=8560eafb1709de79d045a9c13df5bad2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]JTV,http://iptv.zkbhj.com/tv/url/go?id=d3f05b9886c1395cf03a8bcdba71eea7f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]JTV,http://iptv.zkbhj.com/tv/url/go?id=d3f05b9886c1395cf03a8bcdba71eea78f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]TJB,http://iptv.zkbhj.com/tv/url/go?id=0d4cd4f54a36da50668b258a02b852c0f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]WBCTV,http://iptv.zkbhj.com/tv/url/go?id=425c317aa7dcc4db56b718c3a06bbbedf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]Rakuten Viki,http://iptv.zkbhj.com/tv/url/go?id=8ce5649dc8fa84a4fa54768a33e7ea6cf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]Rakuten TV,http://iptv.zkbhj.com/tv/url/go?id=19f77b1c7dbcdc4a037ddbdab358f57df2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KNN SBS,http://iptv.zkbhj.com/tv/url/go?id=68a29a083feed9a3cb2392cf1fe0f776f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KBC SBS,http://iptv.zkbhj.com/tv/url/go?id=db0cabe6ee073d3a12025048255b6b6df2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]OUN,http://iptv.zkbhj.com/tv/url/go?id=628a6ff3065d6145101cc29a1d24d8f2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KBS1,http://iptv.zkbhj.com/tv/url/go?id=e0d26233c97b36b293285a98f882f0b2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]KBS2,http://iptv.zkbhj.com/tv/url/go?id=b12aff28817efabb236a0e1fa476dc4af2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]NBS,http://iptv.zkbhj.com/tv/url/go?id=8c2dc8efb458d9f935062a2c4dc844e8f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[韩国]JTBC,http://iptv.zkbhj.com/tv/url/go?id=b5a23600cd23f2623f8091909c2d2173f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[朝鲜]朝鲜中央电视台,http://iptv.zkbhj.com/tv/url/go?id=f2b606b0f4dccd80e13046daa25c5363f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[蒙古国]Star TV,http://iptv.zkbhj.com/tv/url/go?id=c8b00b27b7dd091f50507ebf828b4dcaf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[蒙古国]Star TV,http://iptv.zkbhj.com/tv/url/go?id=c8b00b27b7dd091f50507ebf828b4dca8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[蒙古国]Movie Box,http://iptv.zkbhj.com/tv/url/go?id=28727f6d2ed7d0e6f1d16d0f5cef4a85f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]俄罗斯iZ电视台,http://iptv.zkbhj.com/tv/url/go?id=c7adf07fc106e19ad289da26daa1a00af2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]俄罗斯RTR,http://iptv.zkbhj.com/tv/url/go?id=4b76993f9b969aecd79e756cf6a34e42f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]RT俄罗斯,http://iptv.zkbhj.com/tv/url/go?id=b211cc20777d6aca1760cd9338e0a0dff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]RT俄罗斯,http://iptv.zkbhj.com/tv/url/go?id=b211cc20777d6aca1760cd9338e0a0df8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]RT Documentary,http://iptv.zkbhj.com/tv/url/go?id=8d9589e7e0ab60c1b02f9e4ea4b1618bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Amedia 1,http://iptv.zkbhj.com/tv/url/go?id=82cd2e612ad6959b49c63c296aa5d03ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Amedia 1,http://iptv.zkbhj.com/tv/url/go?id=82cd2e612ad6959b49c63c296aa5d03e8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Amedia 1,http://iptv.zkbhj.com/tv/url/go?id=82cd2e612ad6959b49c63c296aa5d03e14bf8f16591693233093c5c91974172c703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]MIR,http://iptv.zkbhj.com/tv/url/go?id=171f8e7331b3b2c5281f377ddfc445f4f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]NTV MIR,http://iptv.zkbhj.com/tv/url/go?id=6e24e1d84386a64033e31a4c74655eeef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]1 TV,http://iptv.zkbhj.com/tv/url/go?id=0415a3def189241730e90e3a13430595f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Zvezda TV,http://iptv.zkbhj.com/tv/url/go?id=6414b076391433933457f71277ba6947f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Zvezda TV,http://iptv.zkbhj.com/tv/url/go?id=6414b076391433933457f71277ba69478f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Zvezda TV,http://iptv.zkbhj.com/tv/url/go?id=6414b076391433933457f71277ba694714bf8f16591693233093c5c91974172c703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Astrakhan Sport,http://iptv.zkbhj.com/tv/url/go?id=3cf26103fa35806de782cbf3d1454b2df2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Amedia Premium,http://iptv.zkbhj.com/tv/url/go?id=f7f30b34f305b7833940405a3eaa5811f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Dom Kino premium,http://iptv.zkbhj.com/tv/url/go?id=53461eab5d597c087408bfc71bee5518f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Dom Kino,http://iptv.zkbhj.com/tv/url/go?id=b7e6afb220fcc2aeaa9b1e9eda20d3a6f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Кинопремьера,http://iptv.zkbhj.com/tv/url/go?id=5ae2c0c56bc057834d76f664d7dbe962f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Дорама,http://iptv.zkbhj.com/tv/url/go?id=8680e0934d32358e65a536ba3bc84acef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[俄罗斯]Русский Бестселлер,http://iptv.zkbhj.com/tv/url/go?id=66992b3a5c3ed7baec059dcc2112030cf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[新加坡]CNA亚洲新闻台,http://iptv.zkbhj.com/tv/url/go?id=38b97bde5b9980c6e871a1946bd3b413f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[新加坡]CNA亚洲新闻台,http://iptv.zkbhj.com/tv/url/go?id=38b97bde5b9980c6e871a1946bd3b4138f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[新加坡]AXN,http://iptv.zkbhj.com/tv/url/go?id=40d071d3da5311245b540b56a5c2004ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[新加坡]AXN,http://iptv.zkbhj.com/tv/url/go?id=40d071d3da5311245b540b56a5c2004e8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[新加坡]AXN,http://iptv.zkbhj.com/tv/url/go?id=40d071d3da5311245b540b56a5c2004e14bf8f16591693233093c5c91974172c703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]泰国ThaiPBS,http://iptv.zkbhj.com/tv/url/go?id=1b121e6f7b32f1d1ed3df7442a327165f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]泰国ASTV新闻,http://iptv.zkbhj.com/tv/url/go?id=aa5f56b3e023a52b94a34db0c7b606edf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]泰国ASTV新闻,http://iptv.zkbhj.com/tv/url/go?id=aa5f56b3e023a52b94a34db0c7b606ed8f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]泰国ASTV新闻,http://iptv.zkbhj.com/tv/url/go?id=aa5f56b3e023a52b94a34db0c7b606ed14bf8f16591693233093c5c91974172c703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]3HD,http://iptv.zkbhj.com/tv/url/go?id=4205183e20d5fff62e845fe6b0c34c25f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]RAMA,http://iptv.zkbhj.com/tv/url/go?id=d7c043d974e1d59bc042699cb93a0963f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 1,http://iptv.zkbhj.com/tv/url/go?id=bacb21a9d2aca9469f2d2ce5364967d4f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 2,http://iptv.zkbhj.com/tv/url/go?id=5db643855c62ba72871973d9434e5132f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 3,http://iptv.zkbhj.com/tv/url/go?id=e7a68a4a6dcf140dc5e00e1febbcad82f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 4,http://iptv.zkbhj.com/tv/url/go?id=f20079642f537854ae5be90044699c2ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 5,http://iptv.zkbhj.com/tv/url/go?id=6175917eed96094eabb35bd9546b4d8cf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 6,http://iptv.zkbhj.com/tv/url/go?id=9ebd35cbe4102cc3db2d8390cb3e0eb5f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 7,http://iptv.zkbhj.com/tv/url/go?id=386ac0490c3d98931145262dff525223f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 8,http://iptv.zkbhj.com/tv/url/go?id=7e9863b723c35e94bc6ee304d1142820f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 9,http://iptv.zkbhj.com/tv/url/go?id=72990a1e47c5fcd7163b289a2b5b31f5f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 10,http://iptv.zkbhj.com/tv/url/go?id=005599746e6da8679edf9526307348baf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 11,http://iptv.zkbhj.com/tv/url/go?id=a50e51535274f5cdec7dadf8a0cfa568f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 12,http://iptv.zkbhj.com/tv/url/go?id=7e85229e3214c5d6f6d570548eaa17f1f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 13,http://iptv.zkbhj.com/tv/url/go?id=4e445f5c81efcea2347821129b68c47cf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 14,http://iptv.zkbhj.com/tv/url/go?id=f23aada66375003018c9770946750b32f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[泰国]DLTV 15,http://iptv.zkbhj.com/tv/url/go?id=273cba678965f75d309c013c29334a41f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[瑞士]CARAC1,http://iptv.zkbhj.com/tv/url/go?id=d3e3cad1be7abf8b1f6caaa978909752f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[瑞士]CARAC2,http://iptv.zkbhj.com/tv/url/go?id=e543b4dd02896f1ea995bff6ae611d95f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[瑞士]CARAC3,http://iptv.zkbhj.com/tv/url/go?id=421c051aca64af026b4028cb5cbfc22df2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[瑞士]CARAC4,http://iptv.zkbhj.com/tv/url/go?id=bf3b57956f61c08d0dc027d9838f9c25f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[瑞士]Couleur 3,http://iptv.zkbhj.com/tv/url/go?id=f7a5956bd68adc236551b69cbbc3543bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[澳大利亚]INTV Australia,http://iptv.zkbhj.com/tv/url/go?id=977d7319d2c3bfd7c02dafcdb9725317f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[澳大利亚]2GB SYDNEY,http://iptv.zkbhj.com/tv/url/go?id=09f8e2b6f395bdde601a600466f56558f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[意大利]A2itv,http://iptv.zkbhj.com/tv/url/go?id=269ccbfcaddd5a80e4366cc007620dfff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊拉克]Asharq News,http://iptv.zkbhj.com/tv/url/go?id=a2b574938283c8cb95cd6130bc122cc2f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊拉克]Al Sharqiya HD,http://iptv.zkbhj.com/tv/url/go?id=31c41d899589de3591b8ac0157fc3a26f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊拉克]Sharqiya News,http://iptv.zkbhj.com/tv/url/go?id=22631bd2308603231957203b0436f7cdf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊斯兰]Peace TV Chinese,http://iptv.zkbhj.com/tv/url/go?id=e47c616eea12e6f9aae35994119c7e85f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊斯兰]DEEN TV,http://iptv.zkbhj.com/tv/url/go?id=0820421492eb16e6a7243400423ab42ff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊斯兰]Al Ehsaan TV,http://iptv.zkbhj.com/tv/url/go?id=c87d2939d0dfe4ba3783817b6a9f5430f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]PersianaKorea,http://iptv.zkbhj.com/tv/url/go?id=688d58dc2aafe6e04759cc6baf118dacf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]IMAM HUSSEIN TV 1,http://iptv.zkbhj.com/tv/url/go?id=bb8533acad61cc2dff6197ebee0c17b3f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]IMAM HUSSEIN TV 2,http://iptv.zkbhj.com/tv/url/go?id=b5662b1a9162962792e48dc9bd836369f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]IMAM HUSSEIN TV 3,http://iptv.zkbhj.com/tv/url/go?id=de4b6044fa2361988a0ddc4de6625146f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]IMAM HUSSEIN TV 4,http://iptv.zkbhj.com/tv/url/go?id=5ffdfb728b2f63a1f032bbe20bd56e6ff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]iFilm 2,http://iptv.zkbhj.com/tv/url/go?id=241c413a7b8f9837b26cdbb433cd91c7f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]iFilm Arabic,http://iptv.zkbhj.com/tv/url/go?id=d3fde2278df01ce0b47e5fb36308c148f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]iFilm English,http://iptv.zkbhj.com/tv/url/go?id=2c29142c180aea923ea86381b010bdf3f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]iFilm Persian,http://iptv.zkbhj.com/tv/url/go?id=b6badc60ec46ce02bf29d0e817fc96f6f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]SL 1,http://iptv.zkbhj.com/tv/url/go?id=c5c20cea0d20f102d31aa9a50859e21ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[伊朗]SL 2,http://iptv.zkbhj.com/tv/url/go?id=40d00fa8b0851918ea131a8d3516326ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Star TV,http://iptv.zkbhj.com/tv/url/go?id=f7591b9892f2176112a3516ddabd9f61f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Star TV,http://iptv.zkbhj.com/tv/url/go?id=f7591b9892f2176112a3516ddabd9f618f85b3d79758a19b712019b6d80de09e703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]SAĞLIK CHANNEL,http://iptv.zkbhj.com/tv/url/go?id=7448e27057dcada490e465a6946d6d2bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Nora TV,http://iptv.zkbhj.com/tv/url/go?id=93f4c7828c8c31dd1149cedc6369a385f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]MOR TV,http://iptv.zkbhj.com/tv/url/go?id=92743ba926f1ac033c445a3d1ea770e0f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Kanal 34,http://iptv.zkbhj.com/tv/url/go?id=bcdab4d9fe4bfcef10b6ced7c577ed8bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]EZGİ TV,http://iptv.zkbhj.com/tv/url/go?id=39f39405e07c9eb38268dda160d80caff2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Anadolu Net TV,http://iptv.zkbhj.com/tv/url/go?id=3b0134e40fbb1f77058a2547fa1da405f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Deniz Postası TV,http://iptv.zkbhj.com/tv/url/go?id=445b6161b9756d392f6db1bba42076e8f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Erciyes Tv,http://iptv.zkbhj.com/tv/url/go?id=8268c6f38f4beb20fa8077468a9b63caf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
[土耳其]Es Tv,http://iptv.zkbhj.com/tv/url/go?id=061c57beb714d91367bb3cf661476498f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
